area_fips,2020,2023,difference,percentage_of_2023
55089,83612,82424,-1188,-1.4413277686110841
55091,3762,4327,565,13.057545643633004
55093,17105,18190,1085,5.964815832875206
55095,31510,32716,1206,3.6862697151240984
55097,62672,61906,-766,-1.2373598681872515
55099,10038,10302,264,2.56260920209668
55101,146834,153370,6536,4.261589619873509
55103,11440,11730,290,2.47229326513214
55105,133110,137646,4536,3.295409964692036
55107,9860,9556,-304,-3.1812473838426123
55109,67720,72592,4872,6.711483359047829
55111,71028,71010,-18,-0.025348542458808618
55113,13334,13872,538,3.878316032295271
55115,24962,24480,-482,-1.968954248366013
55117,120404,120780,376,0.3113098195065408
55119,16130,15528,-602,-3.876867594023699
55121,26828,24920,-1908,-7.656500802568218
55123,16920,17946,1026,5.717151454363089
55125,15250,15708,458,2.915711739241151
55127,75275,80392,5117,6.365061200119415
55129,11186,10952,-234,-2.1365960555149743
55131,114100,115736,1636,1.4135618994954033
55133,486766,497960,11194,2.247971724636517
55135,34698,36766,2068,5.624762008377305
55137,10481,11028,547,4.960101559666303
55139,185090,186484,1394,0.7475172132729886
55141,74836,73008,-1828,-2.5038351961428886
55999,118106,217180,99074,45.61838106639654
56000,603905,622526,18621,2.9912003675348497
56001,30868,33780,2912,8.62048549437537
56003,7802,8242,440,5.338510070371269
56005,49946,50314,368,0.731406765512581
56007,13256,12162,-1094,-8.995231047525078
56009,14710,12516,-2194,-17.529562160434644
56011,4118,4501,383,8.509220173294823
56013,29646,31194,1548,4.962492787074437
56015,8060,8292,232,2.7978774722624213
56017,3680,3866,186,4.811174340403518
56019,5974,6606,632,9.567060248259159
56021,93134,95874,2740,2.857917683626426
56023,12802,14216,1414,9.946539110861002
56025,77404,79124,1720,2.1738031444315253
56027,941,913,-28,-3.0668127053669223
56029,24828,26722,1894,7.087792829878003
56031,6836,6726,-110,-1.6354445435622957
56033,26224,28378,2154,7.59038691944464
56035,7376,7362,-14,-0.19016571583808747
56037,42446,41914,-532,-1.2692656391659112
56039,41484,45504,4020,8.834388185654008
56041,15904,16468,564,3.4248239008987125
56043,7048,7302,254,3.478499041358532
56045,4674,4868,194,3.9852095316351686
56999,4352,4272,-80,-1.8726591760299627
72000,1936425,2155019,218594,10.143483653740407
72001,2707,3778,1071,28.34833245103229
72003,8432,10072,1640,16.282764098490865
72005,32830,40164,7334,18.26013345284334
72007,2697,3540,843,23.813559322033896
72009,10219,12402,2183,17.601999677471376
72011,8948,13496,4548,33.69887374036752
72013,34574,47724,13150,27.554270388064705
72015,4242,5754,1512,26.277372262773724
72017,18955,21516,2561,11.902770031604387
72019,4730,6876,2146,31.210005817335663
72021,96416,113218,16802,14.840396403398753
72023,10125,14174,4049,28.566389163256666
72025,81734,91336,9602,10.512831742138916
72027,6485,9722,3237,33.29561818555853
72029,10312,11954,1642,13.735987953822987
72031,84380,101866,17486,17.165688257122103
72033,19243,23526,4283,18.20538978151832
72035,17005,20548,3543,17.242554019855945
72037,1903,2982,1079,36.183769282360835
72039,2311,3602,1291,35.8411993337035
72041,10632,12976,2344,18.064118372379777
72043,5319,7722,2403,31.11888111888112
72045,2503,3840,1337,34.817708333333336
72047,6557,8010,1453,18.139825218476904
72049,443,1066,623,58.44277673545967
72051,16502,23300,6798,29.175965665236053
72053,15817,20020,4203,20.99400599400599
72054,1584,2398,814,33.94495412844037
72055,4532,6952,2420,34.810126582278485
72057,16719,19698,2979,15.123362777947
72059,3396,4556,1160,25.460930640913084
72061,100771,116064,15293,13.176350978770335
72063,13187,18340,5153,28.09705561613959
72065,16314,20354,4040,19.84867839245357
72067,4186,7360,3174,43.125
72069,25247,34990,9743,27.845098599599886
72071,10226,14758,4532,30.708768125762298
72073,4703,6240,1537,24.63141025641026
72075,12004,14344,2340,16.313441160066926
72077,13142,16398,3256,19.85608000975729
72079,5710,7428,1718,23.128702207862144
72081,7190,8704,1514,17.394301470588236
72083,1342,2604,1262,48.46390168970814
72085,13560,14830,1270,8.563722184760621
72087,2524,3488,964,27.63761467889908
72089,3542,4574,1032,22.562308701355487
72091,24555,29954,5399,18.024303932696803
72093,2145,3120,975,31.25
72095,1920,2820,900,31.914893617021278
72097,49922,64146,14224,22.174414616655756
72099,7838,10666,2828,26.514157134820927
72101,3476,5188,1712,32.99922898997687
72103,3625,4530,905,19.97792494481236
72105,5475,7920,2445,30.87121212121212
72107,5155,6050,895,14.793388429752067
72109,2164,3242,1078,33.25107958050586
72111,3699,5502,1803,32.76990185387132
72113,79524,98366,18842,19.154992578736554
72115,3715,5410,1695,31.330868761552683
72117,3246,5142,1896,36.87281213535589
72119,9143,12300,3157,25.666666666666664
72121,5551,6994,1443,20.63197026022305
72123,5500,7684,2184,28.422696512233216
72125,14538,15614,1076,6.891251441014474
72127,429690,533266,103576,19.422952147708646
72129,6134,10116,3982,39.36338473705022
72131,10230,13260,3030,22.850678733031675
72133,13595,13302,-293,-2.2026762892798075
72135,6004,9186,3182,34.6396690616155
72137,22954,29400,6446,21.92517006802721
72139,19267,20972,1705,8.129887469006295
72141,5051,7748,2697,34.80898296334538
72143,8095,9108,1013,11.122090469916557
72145,14323,17546,3223,18.368858999202097
72147,2236,3000,764,25.466666666666665
72149,5271,7028,1757,25.0
72151,4098,5894,1796,30.471666101119784
72153,9680,13922,4242,30.469760091940813
72999,2531,6066,3535,58.27563468513023
78000,89164,83408,-5756,-6.901016689046615
78010,18784,30206,11422,37.81367940144342
78020,1709,3944,2235,56.6683569979716
78030,19876,38368,18492,48.196413678065056
C1010,21092,20976,-116,-0.5530129672006102
C1014,22730,23358,628,2.688586351571196
C1018,141238,148194,6956,4.693847254274802
C1022,19462,19882,420,2.112463534855648
C1026,1617,1889,272,14.39915299100053
C1030,25160,25876,716,2.767042819601175
C1038,104524,124010,19486,15.713248931537779
C1042,601381,638232,36851,5.773919201794959
C1046,18275,17821,-454,-2.5475562538578083
C1050,112677,118648,5971,5.032533207470838
C1054,95278,97404,2126,2.18266190300193
C1058,885334,888514,3180,0.35790094472343714
C1062,19204,23665,4461,18.850623283329814
C1066,11998,11859,-139,-1.1721055738257864
C1070,37897,40916,3019,7.37853162576987
C1074,770658,807392,36734,4.549710673377987
C1078,118934,120392,1458,1.211043923184265
C1082,18798,19088,290,1.519279128248114
C1086,16254,15519,-735,-4.7361299052774015
C1090,720102,751846,31744,4.222141236370214
C1094,12782,12649,-133,-1.0514665190924184
C1098,11366,12243,877,7.163276974597729
C1102,115682,115890,208,0.17948054189317456
C1106,9384,9806,422,4.30348766061595
C1110,233684,246022,12338,5.014998658656543
C1114,11713,11632,-81,-0.6963548830811555
C1118,76350,82522,6172,7.479217663168609
C1122,18862,18926,64,0.33815914614815595
C1126,312339,346418,34079,9.837537310416895
C1138,7829,7596,-233,-3.0674038967877832
C1142,15960,16278,318,1.9535569480280135
C1146,431926,438040,6114,1.395762944023377
C1150,88656,85960,-2696,-3.136342484876687
C1154,246204,249214,3010,1.207797314757598
C1158,9669,9822,153,1.5577275503970678
C1162,22974,23794,820,3.4462469530133646
C1164,70546,83210,12664,15.219324600408605
C1166,9000,8732,-268,-3.0691708657810355
C1168,13608,13291,-317,-2.385072605522534
C1170,388666,412394,23728,5.75372095617298
C1174,18583,18504,-79,-0.4269347168179853
C1178,29918,29611,-307,-1.0367768734591876
C1182,18377,18899,522,2.7620509021641357
C1186,5347,5530,183,3.309222423146474
C1190,20771,21184,413,1.949584592145015
C1194,19006,17365,-1641,-9.450043190325367
C1198,17750,19237,1487,7.729895513853512
C1202,179526,191138,11612,6.075191746277558
C1206,5392032,5760302,368270,6.3932411877016175
C1210,246796,248142,1346,0.5424313497916515
C1214,21899,21986,87,0.3957063585918312
C1218,24771,24980,209,0.8366693354683747
C1222,119476,134398,14922,11.102843792318339
C1226,461984,461610,-374,-0.0810207751131908
C1230,59935,61673,1738,2.8180889530264457
C1238,16451,16763,312,1.8612420211179384
C1242,1985234,2372671,387437,16.329149721979995
C1246,8166,8252,86,1.0421715947649055
C1254,659890,686730,26840,3.908377382668589
C1258,2664190,2503088,-161102,-6.436130092110226
C1262,138618,142338,3720,2.613497449732327
C1266,35514,35505,-9,-0.025348542458808618
C1268,16362,18745,2383,12.712723392904774
C1270,172108,181428,9320,5.137024053619067
C1274,33454,33235,-219,-0.6589438844591544
C1278,18757,19241,484,2.5154617743360532
C1282,6367,6112,-255,-4.172120418848167
C1286,22547,22929,382,1.6660124732871036
C1290,16293,17517,1224,6.987497859222469
C1294,698403,736471,38068,5.168974745780893
C1298,106774,107884,1110,1.0288828741982128
C1302,68068,67252,-816,-1.2133468149646107
C1306,10555,11218,663,5.910144410768408
C1310,8816,8737,-79,-0.9042005264965091
C1314,317344,316000,-1344,-0.4253164556962025
C1318,34781,36185,1404,3.880060798673483
C1322,82316,85384,3068,3.5931790499390983
C1326,13531,13277,-254,-1.9130827747232058
C1330,8916,8267,-649,-7.850489899600823
C1334,18790,19238,448,2.3287243996257407
C1338,182466,186208,3742,2.0095806839663175
C1342,19861,20660,799,3.867376573088093
C1346,171044,185086,14042,7.586743459797067
C1350,6561,5692,-869,-15.26704146170063
C1354,17081,16993,-88,-0.5178602954157594
C1362,13077,13136,59,0.4491473812423873
C1366,13206,13621,415,3.046766023052639
C1370,14355,13670,-685,-5.01097293343087
C1372,18108,17502,-606,-3.462461432979088
C1374,159852,181236,21384,11.798980335032775
C1378,190570,192370,1800,0.9356968342257108
C1382,991376,1034816,43440,4.197847733316841
C1390,137890,144052,6162,4.2776219698442235
C1394,14715,15698,983,6.261944196712957
C1398,138946,151804,12858,8.470132539327027
C1401,159972,176547,16575,9.388434807728254
C1402,122344,145768,23424,16.069370506558368
C1410,80992,81936,944,1.1521187268111697
C1414,32847,33312,465,1.3958933717579252
C1418,17683,18593,910,4.894315064809337
C1422,10318,11184,866,7.743204577968527
C1426,626975,769028,142053,18.471759155713446
C1434,8728,8799,71,0.8069098761222866
C1438,23356,25785,2429,9.420205545859996
C1442,7816,7835,19,0.24250159540523292
C1446,5396988,5453340,56352,1.0333483699897676
C1450,346570,392970,46400,11.807517113265643
C1454,146592,159682,13090,8.1975426159492
C1458,60183,72013,11830,16.42758946301362
C1462,14403,13971,-432,-3.0921193901653425
C1466,38046,40080,2034,5.074850299401198
C1470,31443,35784,4341,12.131120053655264
C1472,25240,24966,-274,-1.0974925899222943
C1474,184070,187710,3640,1.939161472484151
C1478,15212,16583,1371,8.267502864379184
C1482,9138,9710,572,5.890834191555098
C1486,820412,842410,21998,2.6113175294690234
C1502,12107,12805,698,5.4509957048028115
C1506,6463,6490,27,0.41602465331278893
C1510,17819,19306,1487,7.702268724748783
C1518,286542,313856,27314,8.702717169657422
C1522,15139,15938,799,5.013176057221734
C1526,83978,91360,7382,8.080122591943958
C1534,12612,12642,30,0.23730422401518747
C1538,1070722,1069526,-1196,-0.11182523847012601
C1542,19144,21564,2420,11.222407716564645
C1546,21686,21041,-645,-3.0654436576208357
C1550,125390,136878,11488,8.39287540729701
C1554,222530,227649,5119,2.24863715632399
C1558,15373,16570,1197,7.223898611949306
C1562,16837,17747,910,5.12762720459796
C1566,23564,24849,1285,5.171234254899593
C1568,93382,91933,-1449,-1.5761478468014751
C1570,12163,11803,-360,-3.0500720155892567
C1574,14461,14405,-56,-0.388753904894134
C1578,10015,10366,351,3.3860698437198535
C1582,12298,12355,57,0.46135167948199113
C1586,13242,14311,1069,7.469778492069038
C1590,8104,8354,250,2.9925784055542257
C1594,326056,329482,3426,1.0398140110840652
C1598,551514,604200,52686,8.719960278053625
C1602,87824,90338,2514,2.7828820651331667
C1606,93520,94941,1421,1.49671901496719
C1610,34102,32069,-2033,-6.339455548972528
C1618,51788,63378,11590,18.28710278014453
C1622,77404,79124,1720,2.1738031444315253
C1626,20101,25315,5214,20.596484297847127
C1630,282764,277488,-5276,-1.9013434815199217
C1634,11400,11368,-32,-0.28149190710767064
C1638,20005,20483,478,2.333642532832105
C1646,12440,12733,293,2.3011073588313833
C1650,26828,26995,167,0.618633080200037
C1654,119790,118478,-1312,-1.1073785850537654
C1658,171109,181012,9903,5.470908006099043
C1662,203014,210084,7070,3.3653205384512863
C1666,26061,27144,1083,3.9898320070733866
C1670,698298,772106,73808,9.559309214019837
C1674,2451698,2684354,232656,8.667113204890263
C1682,227760,234252,6492,2.7713744172941963
C1686,500536,538798,38262,7.10136266281612
C1694,93134,95874,2740,2.857917683626426
C1698,8957076,9090298,133222,1.4655405136333264
C1702,158578,157408,-1170,-0.7432913193738564
C1706,29211,30033,822,2.736989311757067
C1714,2108728,2183252,74524,3.4134401342584364
C1720,98789,100195,1406,1.4032636359099757
C1722,40709,42874,2165,5.049680459019452
C1726,7300,6538,-762,-11.654940348730499
C1730,181320,196288,14968,7.625529833713726
C1734,16217,16593,376,2.2660157897908757
C1738,10277,10722,445,4.150345084872225
C1742,92760,91508,-1252,-1.3681863880753595
C1746,2014770,2007960,-6810,-0.3391501822745473
C1750,12455,12776,321,2.5125234815278645
C1754,19841,19373,-468,-2.4157332369793014
C1758,17498,18165,667,3.671896504266446
C1762,3171,3861,690,17.871017871017873
C1764,3315,3842,527,13.716814159292035
C1766,124300,140102,15802,11.278925354384663
C1770,14126,14818,692,4.669995950870563
C1774,13999,15190,1191,7.840684660961158
C1778,233942,270766,36824,13.599934999224422
C1782,583632,641182,57550,8.975610669045606
C1786,185720,199324,13604,6.825068732315226
C1790,751788,789600,37812,4.788753799392097
C1798,217621,232606,14985,6.442224190261644
C1802,101848,100524,-1324,-1.3170984043611476
C1806,24956,25298,342,1.351885524547395
C1810,19100,19927,827,4.1501480403472675
C1814,2087594,2179878,92284,4.233447926902331
C1818,77699,77735,36,0.04631118543770502
C1822,5898,5853,-45,-0.768836494105587
C1826,44083,47329,3246,6.858374358215894
C1830,23279,23242,-37,-0.15919456156957235
C1838,8206,9047,841,9.295899193102686
C1842,14359,13839,-520,-3.7574969289688562
C1846,14115,14491,376,2.594713960389207
C1850,36463,35129,-1334,-3.7974323208744916
C1858,369190,387040,17850,4.611926415874328
C1862,16715,16394,-321,-1.9580334268634865
C1866,17845,17192,-653,-3.7982782689623082
C1870,76140,77970,1830,2.3470565602154676
C1874,9627,9721,94,0.9669787058944553
C1878,4537,4856,319,6.569192751235585
C1882,14946,15380,434,2.82184655396619
C1886,8165,8047,-118,-1.4663849881943583
C1888,224446,247560,23114,9.336726450153499
C1890,17517,19179,1662,8.665728140153291
C1898,28813,30861,2048,6.636207511098149
C1900,13635,14639,1004,6.85839196666439
C1906,71034,64079,-6955,-10.853789853150019
C1910,6895534,7683389,787855,10.2540037996254
C1914,127382,132548,5166,3.8974560159338507
C1918,47866,46929,-937,-1.9966332118732555
C1922,17915,19071,1156,6.061559435792565
C1926,37110,37576,466,1.2401532893336171
C1930,148596,165450,16854,10.186763372620126
C1934,355500,360332,4832,1.3409855355616487
C1938,701368,748608,47240,6.310378729588784
C1942,10804,12144,1340,11.03425559947299
C1946,110358,116088,5730,4.93591068844325
C1950,89668,84940,-4728,-5.566282081469272
C1954,13346,13127,-219,-1.6683172088062772
C1958,15148,15577,429,2.7540604737754384
C1962,17800,18503,703,3.7993838836945364
C1966,400858,435750,34892,8.007343660355708
C1970,7363,7719,356,4.6119963725871225
C1974,2860096,3235426,375330,11.60063620679317
C1976,8434,9092,658,7.2371315442146935
C1978,729928,740881,10953,1.478375069680556
C1982,3828992,3858594,29602,0.7671706326190317
C1986,19495,19420,-75,-0.3861997940267765
C1994,12895,12646,-249,-1.9690020559860826
C1998,16855,17974,1119,6.225659285634806
C2002,114648,121078,6430,5.31062620789904
C2006,17214,18128,914,5.041924095322154
C2010,80949,85227,4278,5.0195360625153995
C2014,19699,21449,1750,8.158888526271621
C2018,29580,29397,-183,-0.6225125012756403
C2022,116246,118764,2518,2.1201710956182005
C2026,249798,247940,-1858,-0.7493748487537307
C2030,10966,12533,1567,12.502992100853746
C2034,14912,15349,437,2.847091015701349
C2038,25963,28610,2647,9.252009786787836
C2042,25652,27555,1903,6.906187624750499
C2046,19502,21941,2439,11.116175197119547
C2050,580431,684268,103837,15.174902231289494
C2054,14917,17260,2343,13.574739281575898
C2058,18178,18540,362,1.9525350593311757
C2066,17124,18027,903,5.009152937260775
C2070,113220,112488,-732,-0.6507360785150417
C2074,163556,169940,6384,3.7566199835235965
C2078,36768,36561,-207,-0.5661770739312382
C2082,22693,23558,865,3.6717887766363866
C2090,16321,16671,350,2.0994541419231
C2094,128792,129644,852,0.6571842892845021
C2098,16952,16705,-247,-1.4785992217898831
C2102,18401,20003,1602,8.00879868019797
C2106,108740,114992,6252,5.436899958257966
C2112,8981,9935,954,9.602415702063412
C2114,260440,258714,-1726,-0.6671459604041529
C2118,11070,10513,-557,-5.298202225815657
C2122,26431,26088,-343,-1.314780742103649
C2126,14711,16849,2138,12.689180366787348
C2130,70912,68164,-2748,-4.0314535531952345
C2134,628254,666374,38120,5.720511304462659
C2138,15096,15729,633,4.024413503719244
C2142,23841,23389,-452,-1.932532387019539
C2146,16219,17197,978,5.687038436936675
C2150,240778,238054,-2724,-1.1442781889823317
C2154,13541,13380,-161,-1.203288490284006
C2158,9815,9632,-183,-1.8999169435215946
C2166,315604,314300,-1304,-0.41489023226216987
C2170,49784,50733,949,1.8705773362505667
C2174,7952,8234,282,3.4248239008987125
C2178,302232,309384,7152,2.3116903265844386
C2182,70794,72392,1598,2.2074262349430875
C2184,7563,7539,-24,-0.31834460803820136
C2190,17460,17360,-100,-0.5760368663594471
C2198,8342,9012,670,7.434531735463826
C2202,277086,295292,18206,6.1654227002424715
C2206,25366,25745,379,1.4721305107787919
C2210,22907,22501,-406,-1.8043642504777566
C2214,91146,93028,1882,2.023046824611945
C2218,257990,269534,11544,4.282947605867905
C2222,493358,543400,50042,9.209054103790946
C2226,21596,22554,958,4.247583577192516
C2228,12560,13674,1114,8.146848032762907
C2230,45570,44538,-1032,-2.317122457227536
C2234,5537,5851,314,5.366603999316356
C2238,121510,130322,8812,6.761713294762204
C2242,263954,268070,4116,1.535419853023464
C2250,172332,177758,5426,3.0524645866852684
C2252,106018,110390,4372,3.9605036688105804
C2254,93198,91616,-1582,-1.7267726161369192
C2258,18308,18245,-63,-0.3453000822143053
C2262,7192,6762,-430,-6.359065365276545
C2266,327218,353892,26674,7.5373277723147165
C2270,17580,17657,77,0.43608767061222176
C2278,13013,13459,446,3.313767739059365
C2280,20363,19333,-1030,-5.327678063414886
C2282,12650,12878,228,1.7704612517471658
C2286,12762,12552,-210,-1.6730401529636711
C2290,210150,216962,6812,3.1397203196873185
C2306,426932,448400,21468,4.787689562890277
C2314,11139,11613,474,4.081632653061225
C2318,36068,39158,3090,7.891107819602635
C2324,10961,12567,1606,12.779501869976922
C2330,16974,17054,80,0.46909815878972677
C2334,17567,18683,1116,5.973344751913504
C2338,24892,25476,584,2.2923535876903753
C2342,786340,841340,55000,6.5371906720232005
C2346,69132,65950,-3182,-4.824867323730098
C2350,20795,18524,-2271,-12.259771107752107
C2354,275882,287568,11686,4.063734490624826
C2358,180426,204448,24022,11.749686961965878
C2362,14740,16400,1660,10.121951219512196
C2366,17484,16836,-648,-3.848895224518888
C2370,21109,20374,-735,-3.6075390203200155
C2378,20973,21972,999,4.546695794647734
C2382,19394,20005,611,3.0542364408897775
C2386,23677,25339,1662,6.559059157819962
C2390,69752,66488,-3264,-4.909156539525929
C2394,24973,25157,184,0.731406765512581
C2398,17773,17991,218,1.2117169695959091
C2402,101572,99846,-1726,-1.7286621396951303
C2406,44236,46973,2737,5.826751538117643
C2410,16422,16478,56,0.33984706881903143
C2414,83268,84398,1130,1.338894286594469
C2422,102406,105166,2760,2.6244223418215014
C2426,82040,87578,5538,6.32350590330905
C2430,124224,132948,8724,6.5619640761801605
C2434,1119574,1164636,45062,3.869191747464444
C2438,7536,7043,-493,-6.999858015050404
C2442,57156,62652,5496,8.772265849454127
C2446,12024,11408,-616,-5.399719495091164
C2450,70322,74032,3710,5.011346444780635
C2454,226832,235740,8908,3.7787392890472553
C2458,345908,347998,2090,0.6005781642423232
C2462,24648,25152,504,2.0038167938931295
C2464,26113,26263,150,0.5711457183109317
C2466,707172,720152,12980,1.8023972716870882
C2470,14403,14096,-307,-2.177922814982974
C2474,16024,14418,-1606,-11.138854210015259
C2478,154110,164386,10276,6.25114060808098
C2482,17916,18305,389,2.1251024310297733
C2486,741093,803122,62029,7.723484103286923
C2490,15516,13841,-1675,-12.101726753847265
C2494,34122,33680,-442,-1.312351543942993
C2498,10267,9291,-976,-10.504789581315253
C2502,27774,28694,920,3.2062452080574335
C2506,296776,308142,11366,3.688559170771917
C2510,9527,9801,274,2.7956330986634015
C2518,198944,191367,-7577,-3.959407839387146
C2520,15126,17032,1906,11.190699859088774
C2522,88532,94992,6460,6.800572679804614
C2526,96016,101404,5388,5.313399865883003
C2530,16426,16622,196,1.1791601491998558
C2542,654210,675008,20798,3.08114866786764
C2546,15137,15608,471,3.0176832393644286
C2550,120054,134246,14192,10.571637143751024
C2554,1238118,664549,-573569,-86.30951216539337
C2558,15043,15696,653,4.160295616717635
C2562,122906,125322,2416,1.9278338998739246
C2570,15248,16096,848,5.2683896620278325
C2572,9885,12128,2243,18.494393139841687
C2574,38136,41851,3715,8.876729349358438
C2576,5215,4538,-677,-14.918466284706918
C2578,14386,14204,-182,-1.281329203041397
C2582,7845,8460,615,7.2695035460992905
C2584,35763,39937,4174,10.451461051155569
C2586,282937,311240,28303,9.093625498007968
C2588,12135,12524,389,3.106036410092622
C2590,73107,74763,1656,2.21499939809799
C2594,153952,163396,9444,5.779823251487184
C2598,36307,41958,5651,13.468230134896803
C2602,32753,33680,927,2.752375296912114
C2609,39279,40429,1150,2.844492814563803
C2614,64588,69880,5292,7.572982255294791
C2622,13558,13866,308,2.2212606375306505
C2630,74698,76576,1878,2.452465524446302
C2634,11715,12459,744,5.97158680471948
C2638,167132,167018,-114,-0.06825611610724593
C2642,5702263,6111237,408974,6.69216395960425
C2646,20811,20978,167,0.7960720755076747
C2650,12243,12239,-4,-0.03268240869352071
C2654,13378,13736,358,2.6062900407687826
C2658,254038,261066,7028,2.692039560877326
C2662,464930,526374,61444,11.673068958573182
C2666,27412,28136,724,2.5732158089280635
C2670,8354,8640,286,3.3101851851851856
C2674,26068,26655,587,2.2022134683924217
C2678,15646,15648,2,0.012781186094069532
C2682,130738,161366,30628,18.980454370809216
C2686,29185,27985,-1200,-4.288011434697159
C2690,2035642,2208018,172376,7.806820415413281
C2694,7869,8669,800,9.228284692582767
C2696,20644,19547,-1097,-5.612114390955133
C2698,151362,154019,2657,1.7251118368512977
C2702,14319,14725,406,2.757215619694397
C2706,97080,95308,-1772,-1.8592353212741848
C2710,112414,112854,440,0.38988427525829833
C2714,464467,512992,48525,9.45921183956085
C2716,10271,10384,113,1.0882126348228043
C2718,132592,139336,6744,4.840098754090831
C2722,23984,27296,3312,12.133645955451348
C2726,1387838,1517150,129312,8.5233497017434
C2730,14840,14657,-183,-1.2485501808009825
C2734,98222,109972,11750,10.684537882370059
C2738,14780,14899,119,0.7987113229075776
C2742,10797,11048,251,2.271904417089066
C2746,46859,46137,-722,-1.564904523484405
C2750,133110,137646,4536,3.295409964692036
C2754,31306,30953,-353,-1.1404387296869447
C2758,2796,3120,324,10.384615384615385
C2760,31867,49104,17237,35.10304659498208
C2762,127636,154556,26920,17.417635031962526
C2770,8109,8658,549,6.340956340956342
C2774,154224,166568,12344,7.41078718601412
C2778,98730,95882,-2848,-2.970317682150977
C2786,115174,120414,5240,4.351653462222001
C2790,153250,162284,9034,5.566784156170663
C2792,13208,12635,-573,-4.535021764938662
C2794,16102,16149,47,0.291039692860239
C2798,154312,137121,-17191,-12.537102267340524
C2802,280452,283098,2646,0.9346586694360257
C2806,42864,49743,6879,13.829081478801037
C2810,83546,77634,-5912,-7.615220135507639
C2814,2091904,2178628,86724,3.980670403575094
C2818,34068,32471,-1597,-4.918234732530566
C2826,29163,30227,1064,3.5200317596850494
C2830,31292,31754,462,1.4549348113623481
C2834,18006,16703,-1303,-7.800993833443094
C2838,8682,9155,473,5.166575641725833
C2842,242918,262940,20022,7.61466494257245
C2850,18343,19262,919,4.771051811857544
C2854,6146,6413,267,4.163418057071573
C2858,42305,47055,4750,10.094570183827436
C2862,17062,19515,2453,12.569818088649756
C2866,283806,302020,18214,6.030726441957486
C2870,228936,235678,6742,2.8606827960182963
C2874,117518,117114,-404,-0.3449630274775006
C2878,12550,12357,-193,-1.5618677672574248
C2882,28633,29532,899,3.044155492347284
C2886,10381,10555,174,1.6485078162008528
C2890,22370,23320,950,4.073756432246999
C2894,722957,843004,120047,14.240383201028703
C2902,75506,70672,-4834,-6.840049807561694
C2906,25296,25138,-158,-0.6285305115761
C2910,146758,150096,3338,2.2239100309135487
C2918,392378,399346,6968,1.7448528343842182
C2920,168118,202888,34770,17.13753400891132
C2926,10109,10473,364,3.4756039339253317
C2930,40213,41440,1227,2.960907335907336
C2934,213450,184260,-29190,-15.841745359817649
C2938,24759,24958,199,0.7973395304110906
C2942,103930,111650,7720,6.914464845499328
C2946,466764,528982,62218,11.761836886699358
C2950,4308,4269,-39,-0.9135628952916374
C2954,486596,504950,18354,3.6348153282503217
C2962,420530,435040,14510,3.3353254873115112
C2966,15434,16890,1456,8.62048549437537
C2970,210064,214040,3976,1.8575967108951597
C2974,147706,158232,10526,6.652257444764649
C2978,7724,7807,83,1.0631484565133855
C2982,2064656,2241558,176902,7.891921600957905
C2986,31666,31871,205,0.6432179724514449
C2990,11747,11754,7,0.05955419431682832
C2994,84295,101368,17073,16.84259332333675
C2998,10961,11978,1017,8.49056603773585
C3002,87198,86904,-294,-0.33830433581883457
C3006,13491,14040,549,3.91025641025641
C3014,101456,106774,5318,4.980613257909229
C3022,9785,9195,-590,-6.416530723219141
C3026,17368,17468,100,0.572475383558507
C3028,9611,10142,531,5.2356537172155395
C3030,54182,58230,4048,6.951743087755452
C3034,98666,96740,-1926,-1.9909034525532356
C3038,15929,16288,359,2.2040766208251474
C3042,11818,12236,418,3.4161490683229814
C3046,538738,571646,32908,5.756709572007851
C3058,10789,11141,352,3.1595009424647698
C3062,99720,99342,-378,-0.38050371444102193
C3066,8868,7993,-875,-10.947078693857124
C3070,353360,362796,9436,2.6009107046384194
C3078,669734,711758,42024,5.90425397396306
C3082,12860,12543,-317,-2.527306067129076
C3086,123032,136376,13344,9.784712852701356
C3088,9926,10541,615,5.8343610663124945
